 nk, la, al, be, mode_kap, mode_kap_RTA
          39           6           2           3 -0.1499E-02 -0.1482E-02
          40           6           2           3 -0.5304E-04 -0.2057E-03
          41           6           2           3  0.1499E-16 -0.4879E-26
          42           6           2           3 -0.1163E-02 -0.1482E-02
          43           6           2           3   0.000      -0.000    
          44           6           2           3 -0.1499E-02 -0.1482E-02
          45           6           2           3 -0.6820E-02 -0.5528E-02
          46           6           2           3  0.3961E-03 -0.2057E-03
          47           6           2           3 -0.1163E-02 -0.1482E-02
          48           6           2           3  0.3399E-15  0.4241E-26
          49           6           2           3  0.7720E-02  0.5181E-02
          50           6           2           3  0.2486E-08  0.2407E-19
          51           6           2           3  0.3906E-02  0.2186E-02
          52           6           2           3  0.1346E-15  0.5076E-15
          53           6           2           3  0.2851E-14  0.2407E-19
          54           6           2           3  0.4941E-02  0.5181E-02
          55           6           2           3 -0.1093E-03  0.5076E-15
          56           6           2           3  0.3046E-02  0.2049E-02
          57           6           2           3  0.2697E-02  0.2186E-02
          58           6           2           3 -0.9774E-15  0.5076E-15
          59           6           2           3  0.1163E-02  0.1482E-02
          60           6           2           3  0.9614E-03  0.1199E-13
          61           6           2           3 -0.1093E-03  0.5076E-15
          62           6           2           3  0.3373E-02  0.2049E-02
          63           6           2           3  0.1691E-13  0.1199E-13
          64           6           2           3  0.1163E-02  0.1482E-02
           1           1           3           1  0.4726E-17  0.6146E-25
           2           1           3           1 -0.2473E-01 -0.2196E-01
           3           1           3           1 -0.3083E-17  0.6385E-26
           4           1           3           1 -0.2472E-01 -0.2196E-01
           5           1           3           1  0.8584E-02  0.8487E-02
           6           1           3           1 -0.1454E-01  0.4424E-13
           7           1           3           1  0.2220E-01  0.2196E-01
           8           1           3           1 -0.6562E-14 -0.5695E-19
           9           1           3           1  0.9250E-17 -0.1916E-25
          10           1           3           1 -0.8584E-02 -0.8487E-02
          11           1           3           1 -0.9409E-17 -0.6146E-25
          12           1           3           1 -0.9596E-02 -0.8927E-02
          13           1           3           1  0.8567E-02  0.8487E-02
          14           1           3           1 -0.1312E-13 -0.1139E-18
          15           1           3           1  0.2541E-01  0.2310E-01
