 nk, la, al, be, mode_kap, mode_kap_RTA
          26           2           2           1  0.1176E-01  0.3744E-12
          27           2           2           1 -0.3919     -0.3396    
          28           2           2           1  0.5437E-14  0.4963E-14
          29           2           2           1  0.4543E-31  0.1114E-41
          30           2           2           1 -0.8988E-01 -0.9293E-01
          31           2           2           1 -0.4019     -0.3668    
          32           2           2           1 -0.9089E-01 -0.9293E-01
          33           2           2           1 -0.1392E-14  0.4077E-25
          34           2           2           1 -0.9089E-01 -0.9293E-01
          35           2           2           1 -0.3268E-14  0.1350E-24
          36           2           2           1 -0.9613E-01 -0.9234E-01
          37           2           2           1  0.9089E-01  0.9293E-01
          38           2           2           1  0.3649E-12  0.2808E-12
          39           2           2           1 -0.4364     -0.3396    
          40           2           2           1  0.1265E-01  -0.000    
          41           2           2           1 -0.3268E-14  0.1350E-24
          42           2           2           1  0.4364      0.3396    
          43           2           2           1  -0.000      -0.000    
          44           2           2           1  0.4364      0.3396    
          45           2           2           1  0.9613E-01  0.9234E-01
          46           2           2           1 -0.1265E-01   0.000    
          47           2           2           1 -0.4364     -0.3396    
          48           2           2           1 -0.3649E-12 -0.2808E-12
          49           2           2           1  0.9139E-01  0.9293E-01
          50           2           2           1  0.4422E-24  0.1246E-35
          51           2           2           1 -0.2032E-01 -0.1996E-01
          52           2           2           1 -0.1251E-29 -0.1149E-29
          53           2           2           1  0.2317E-14  0.6532E-26
          54           2           2           1 -0.9089E-01 -0.9293E-01
          55           2           2           1 -0.3930     -0.3668    
          56           2           2           1 -0.5919E-01 -0.9293E-01
          57           2           2           1  0.9402E-01  0.9234E-01
          58           2           2           1 -0.5317E-14 -0.4963E-14
          59           2           2           1 -0.4180     -0.3396    
          60           2           2           1 -0.1176E-01 -0.3744E-12
          61           2           2           1  0.3992      0.3668    
          62           2           2           1  0.1279E-01  0.2008E-01
          63           2           2           1 -0.3176E-14 -0.1011E-24
          64           2           2           1  0.4180      0.3396    
           1           3           2           1 -0.7833E-32  0.1944E-42
           2           3           2           1  0.6304E-02  0.7083E-02
           3           3           2           1  0.1023E-15  0.3499E-25
           4           3           2           1  0.7111E-02  0.7083E-02
           5           3           2           1  0.1566E-01  0.1901E-01
           6           3           2           1  0.8245E-02 -0.2112E-13
           7           3           2           1 -0.5833E-02 -0.7083E-02
           8           3           2           1  0.9860E-15 -0.1151E-22
           9           3           2           1   0.000       0.000    
          10           3           2           1 -0.1566E-01 -0.1901E-01
          11           3           2           1  0.9844E-32  0.4861E-43
