 # i,    taui (ni),  alpha ;   j,    tauj  (nj),   beta  :   term  group   rij 
  41  [    2 ( 0, 0, 0) ] 1    40  [    1 (-1, 2,-1) ] 3  :    80   24    4.075
  41  [    2 ( 0, 0, 0) ] 1    54  [    1 (-1,-1, 2) ] 2  :    96   24   10.781
  41  [    2 ( 0, 0, 0) ] 1    51  [    1 ( 0, 0,-1) ] 1  :     4   25    4.778
  41  [    2 ( 0, 0, 0) ] 1    33  [    1 ( 0,-1, 0) ] 1  :    12   25    2.495
  41  [    2 ( 0, 0, 0) ] 1    50  [    1 ( 2, 0,-1) ] 1  :    36   25    5.763
  41  [    2 ( 0, 0, 0) ] 1    36  [    1 ( 2,-1, 0) ] 1  :    44   25    7.058
  41  [    2 ( 0, 0, 0) ] 1     6  [    1 ( 0, 2, 0) ] 1  :    52   25    7.058
  41  [    2 ( 0, 0, 0) ] 1     7  [    1 ( 0, 0, 2) ] 1  :    68   25    7.486
  41  [    2 ( 0, 0, 0) ] 1    24  [    1 (-1, 2, 0) ] 1  :    84   25    4.075
  41  [    2 ( 0, 0, 0) ] 1    21  [    1 (-1, 0, 2) ] 1  :    92   25    9.447
  41  [    2 ( 0, 0, 0) ] 1    51  [    1 ( 0, 0,-1) ] 2  :     8   26    4.778
  41  [    2 ( 0, 0, 0) ] 1    33  [    1 ( 0,-1, 0) ] 3  :    16   26    2.495
  41  [    2 ( 0, 0, 0) ] 1    50  [    1 ( 2, 0,-1) ] 3  :    40   26    5.763
  41  [    2 ( 0, 0, 0) ] 1    36  [    1 ( 2,-1, 0) ] 2  :    48   26    7.058
  41  [    2 ( 0, 0, 0) ] 1     6  [    1 ( 0, 2, 0) ] 3  :    56   26    7.058
  41  [    2 ( 0, 0, 0) ] 1     7  [    1 ( 0, 0, 2) ] 2  :    72   26    7.486
  41  [    2 ( 0, 0, 0) ] 1    24  [    1 (-1, 2, 0) ] 2  :    88   26    4.075
  41  [    2 ( 0, 0, 0) ] 1    21  [    1 (-1, 0, 2) ] 3  :    96   26    9.447
  41  [    2 ( 0, 0, 0) ] 1    51  [    1 ( 0, 0,-1) ] 3  :    12   27    4.778
  41  [    2 ( 0, 0, 0) ] 1    33  [    1 ( 0,-1, 0) ] 2  :    24   27    2.495
  41  [    2 ( 0, 0, 0) ] 1    19  [    1 (-1, 0, 0) ] 2  :    44   27    4.778
  41  [    2 ( 0, 0, 0) ] 1    19  [    1 (-1, 0, 0) ] 3  :    48   27    4.778
  41  [    2 ( 0, 0, 0) ] 1     4  [    1 ( 2, 0, 0) ] 2  :    60   27    9.982
  41  [    2 ( 0, 0, 0) ] 1     4  [    1 ( 2, 0, 0) ] 3  :    64   27    9.982
  41  [    2 ( 0, 0, 0) ] 1    50  [    1 ( 2, 0,-1) ] 2  :    72   27    5.763
  41  [    2 ( 0, 0, 0) ] 1    36  [    1 ( 2,-1, 0) ] 3  :    92   27    7.058
  41  [    2 ( 0, 0, 0) ] 1     6  [    1 ( 0, 2, 0) ] 2  :   104   27    7.058
  41  [    2 ( 0, 0, 0) ] 1    56  [    1 ( 0, 2,-1) ] 2  :   124   27    9.112
  41  [    2 ( 0, 0, 0) ] 1    56  [    1 ( 0, 2,-1) ] 3  :   128   27    9.112
  41  [    2 ( 0, 0, 0) ] 1     7  [    1 ( 0, 0, 2) ] 3  :   140   27    7.486
  41  [    2 ( 0, 0, 0) ] 1    39  [    1 ( 0,-1, 2) ] 2  :   156   27    4.778
  41  [    2 ( 0, 0, 0) ] 1    39  [    1 ( 0,-1, 2) ] 3  :   160   27    4.778
  41  [    2 ( 0, 0, 0) ] 1    24  [    1 (-1, 2, 0) ] 3  :   172   27    4.075
  41  [    2 ( 0, 0, 0) ] 1    21  [    1 (-1, 0, 2) ] 2  :   184   27    9.447
  41  [    2 ( 0, 0, 0) ] 1    19  [    1 (-1, 0, 0) ] 1  :    12   28    4.778
  41  [    2 ( 0, 0, 0) ] 1     4  [    1 ( 2, 0, 0) ] 1  :    16   28    9.982
  41  [    2 ( 0, 0, 0) ] 1    56  [    1 ( 0, 2,-1) ] 1  :    32   28    9.112
  41  [    2 ( 0, 0, 0) ] 1    39  [    1 ( 0,-1, 2) ] 1  :    40   28    4.778
  41  [    2 ( 0, 0, 0) ] 1    39  [    1 ( 2, 1, 0) ] 1  :     4   29    4.778
  41  [    2 ( 0, 0, 0) ] 1    56  [    1 ( 2, 0, 1) ] 1  :    12   29    9.112
  41  [    2 ( 0, 0, 0) ] 1    19  [    1 ( 1, 2,-2) ] 1  :    32   29    4.778
  41  [    2 ( 0, 0, 0) ] 1    19  [    1 ( 1,-2, 2) ] 1  :    44   29    4.778
  41  [    2 ( 0, 0, 0) ] 1     4  [    1 ( 0, 2,-2) ] 1  :    56   29    9.982
  41  [    2 ( 0, 0, 0) ] 1     4  [    1 ( 0,-2, 2) ] 1  :    68   29    9.982
  41  [    2 ( 0, 0, 0) ] 1    39  [    1 (-2, 1, 0) ] 1  :    88   29    4.778
  41  [    2 ( 0, 0, 0) ] 1    56  [    1 (-2, 0, 1) ] 1  :    96   29    9.112
  41  [    2 ( 0, 0, 0) ] 1    39  [    1 ( 2, 1, 0) ] 2  :     8   30    4.778
  41  [    2 ( 0, 0, 0) ] 1    33  [    1 ( 2, 1,-2) ] 2  :    16   30    2.495
  41  [    2 ( 0, 0, 0) ] 1    56  [    1 ( 2, 0, 1) ] 3  :    24   30    9.112
  41  [    2 ( 0, 0, 0) ] 1    51  [    1 ( 2,-2, 1) ] 3  :    40   30    4.778
  41  [    2 ( 0, 0, 0) ] 1    21  [    1 ( 1, 2, 0) ] 2  :    56   30    9.447
  41  [    2 ( 0, 0, 0) ] 1    19  [    1 ( 1, 2,-2) ] 2  :    64   30    4.778
  41  [    2 ( 0, 0, 0) ] 1    24  [    1 ( 1, 0, 2) ] 3  :    72   30    4.075
  41  [    2 ( 0, 0, 0) ] 1    19  [    1 ( 1,-2, 2) ] 3  :    88   30    4.778
  41  [    2 ( 0, 0, 0) ] 1     4  [    1 ( 0, 2,-2) ] 3  :   112   30    9.982
  41  [    2 ( 0, 0, 0) ] 1    36  [    1 ( 0, 1,-2) ] 3  :   128   30    7.058
  41  [    2 ( 0, 0, 0) ] 1     4  [    1 ( 0,-2, 2) ] 2  :   136   30    9.982
  41  [    2 ( 0, 0, 0) ] 1    50  [    1 ( 0,-2, 1) ] 2  :   144   30    5.763
  41  [    2 ( 0, 0, 0) ] 1     7  [    1 (-2, 2, 0) ] 3  :   160   30    7.486
  41  [    2 ( 0, 0, 0) ] 1    39  [    1 (-2, 1, 0) ] 3  :   176   30    4.778
  41  [    2 ( 0, 0, 0) ] 1     6  [    1 (-2, 0, 2) ] 2  :   184   30    7.058
  41  [    2 ( 0, 0, 0) ] 1    56  [    1 (-2, 0, 1) ] 2  :   192   30    9.112
  41  [    2 ( 0, 0, 0) ] 1    39  [    1 ( 2, 1, 0) ] 3  :     8   31    4.778
  41  [    2 ( 0, 0, 0) ] 1    56  [    1 ( 2, 0, 1) ] 2  :    24   31    9.112
  41  [    2 ( 0, 0, 0) ] 1     6  [    1 ( 2, 0,-2) ] 2  :    32   31    7.058
  41  [    2 ( 0, 0, 0) ] 1     7  [    1 ( 2,-2, 0) ] 3  :    48   31    7.486
  41  [    2 ( 0, 0, 0) ] 1    19  [    1 ( 1, 2,-2) ] 3  :    64   31    4.778
  41  [    2 ( 0, 0, 0) ] 1    24  [    1 ( 1, 0,-2) ] 3  :    80   31    4.075
  41  [    2 ( 0, 0, 0) ] 1    19  [    1 ( 1,-2, 2) ] 2  :    88   31    4.778
  41  [    2 ( 0, 0, 0) ] 1    21  [    1 ( 1,-2, 0) ] 2  :    96   31    9.447
  41  [    2 ( 0, 0, 0) ] 1    50  [    1 ( 0, 2, 1) ] 2  :   104   31    5.763
  41  [    2 ( 0, 0, 0) ] 1     4  [    1 ( 0, 2,-2) ] 2  :   112   31    9.982
  41  [    2 ( 0, 0, 0) ] 1    36  [    1 ( 0, 1, 2) ] 3  :   120   31    7.058
  41  [    2 ( 0, 0, 0) ] 1     4  [    1 ( 0,-2, 2) ] 3  :   136   31    9.982
  41  [    2 ( 0, 0, 0) ] 1    51  [    1 (-2, 2, 1) ] 3  :   152   31    4.778
  41  [    2 ( 0, 0, 0) ] 1    33  [    1 (-2, 1, 2) ] 2  :   168   31    2.495
  41  [    2 ( 0, 0, 0) ] 1    39  [    1 (-2, 1, 0) ] 2  :   176   31    4.778
  41  [    2 ( 0, 0, 0) ] 1    56  [    1 (-2, 0, 1) ] 3  :   192   31    9.112
  41  [    2 ( 0, 0, 0) ] 1    33  [    1 ( 2, 1,-2) ] 1  :     8   32    2.495
  41  [    2 ( 0, 0, 0) ] 1    51  [    1 ( 2,-2, 1) ] 1  :    20   32    4.778
  41  [    2 ( 0, 0, 0) ] 1    21  [    1 ( 1, 2, 0) ] 1  :    28   32    9.447
  41  [    2 ( 0, 0, 0) ] 1    24  [    1 ( 1, 0, 2) ] 1  :    36   32    4.075
  41  [    2 ( 0, 0, 0) ] 1    36  [    1 ( 0, 1,-2) ] 1  :    64   32    7.058
  41  [    2 ( 0, 0, 0) ] 1    50  [    1 ( 0,-2, 1) ] 1  :    72   32    5.763
  41  [    2 ( 0, 0, 0) ] 1     7  [    1 (-2, 2, 0) ] 1  :    80   32    7.486
  41  [    2 ( 0, 0, 0) ] 1     6  [    1 (-2, 0, 2) ] 1  :    92   32    7.058
  41  [    2 ( 0, 0, 0) ] 1    33  [    1 ( 2, 1,-2) ] 3  :    16   33    2.495
  41  [    2 ( 0, 0, 0) ] 1     6  [    1 ( 2, 0,-2) ] 3  :    32   33    7.058
  41  [    2 ( 0, 0, 0) ] 1    51  [    1 ( 2,-2, 1) ] 2  :    40   33    4.778
  41  [    2 ( 0, 0, 0) ] 1     7  [    1 ( 2,-2, 0) ] 2  :    48   33    7.486
  41  [    2 ( 0, 0, 0) ] 1    21  [    1 ( 1, 2, 0) ] 3  :    56   33    9.447
  41  [    2 ( 0, 0, 0) ] 1    24  [    1 ( 1, 0, 2) ] 2  :    72   33    4.075
  41  [    2 ( 0, 0, 0) ] 1    24  [    1 ( 1, 0,-2) ] 2  :    80   33    4.075
  41  [    2 ( 0, 0, 0) ] 1    21  [    1 ( 1,-2, 0) ] 3  :    96   33    9.447
  41  [    2 ( 0, 0, 0) ] 1    50  [    1 ( 0, 2, 1) ] 3  :   104   33    5.763
  41  [    2 ( 0, 0, 0) ] 1    36  [    1 ( 0, 1, 2) ] 2  :   120   33    7.058
  41  [    2 ( 0, 0, 0) ] 1    36  [    1 ( 0, 1,-2) ] 2  :   128   33    7.058
  41  [    2 ( 0, 0, 0) ] 1    50  [    1 ( 0,-2, 1) ] 3  :   144   33    5.763
  41  [    2 ( 0, 0, 0) ] 1    51  [    1 (-2, 2, 1) ] 2  :   152   33    4.778
  41  [    2 ( 0, 0, 0) ] 1     7  [    1 (-2, 2, 0) ] 2  :   160   33    7.486
  41  [    2 ( 0, 0, 0) ] 1    33  [    1 (-2, 1, 2) ] 3  :   168   33    2.495
  41  [    2 ( 0, 0, 0) ] 1     6  [    1 (-2, 0, 2) ] 3  :   184   33    7.058
  41  [    2 ( 0, 0, 0) ] 1     6  [    1 ( 2, 0,-2) ] 1  :    16   34    7.058
  41  [    2 ( 0, 0, 0) ] 1     7  [    1 ( 2,-2, 0) ] 1  :    24   34    7.486
  41  [    2 ( 0, 0, 0) ] 1    24  [    1 ( 1, 0,-2) ] 1  :    40   34    4.075
  41  [    2 ( 0, 0, 0) ] 1    21  [    1 ( 1,-2, 0) ] 1  :    48   34    9.447
  41  [    2 ( 0, 0, 0) ] 1    50  [    1 ( 0, 2, 1) ] 1  :    52   34    5.763
  41  [    2 ( 0, 0, 0) ] 1    36  [    1 ( 0, 1, 2) ] 1  :    60   34    7.058
  41  [    2 ( 0, 0, 0) ] 1    51  [    1 (-2, 2, 1) ] 1  :    76   34    4.778
  41  [    2 ( 0, 0, 0) ] 1    33  [    1 (-2, 1, 2) ] 1  :    84   34    2.495
  41  [    2 ( 0, 0, 0) ] 1    44  [    2 (-2, 0, 0) ] 1  :    25   35    4.075
  41  [    2 ( 0, 0, 0) ] 1    44  [    2 ( 2, 0, 0) ] 1  :    28   35    4.075
  41  [    2 ( 0, 0, 0) ] 1    44  [    2 ( 0,-2, 2) ] 1  :    41   35    4.075
  41  [    2 ( 0, 0, 0) ] 1    44  [    2 ( 0, 2,-2) ] 1  :    44   35    4.075
  41  [    2 ( 0, 0, 0) ] 1    44  [    2 (-2, 0, 0) ] 2  :    97   36    4.075
  41  [    2 ( 0, 0, 0) ] 1    44  [    2 (-2, 0, 0) ] 3  :   101   36    4.075
  41  [    2 ( 0, 0, 0) ] 1    44  [    2 ( 2, 0, 0) ] 2  :   108   36    4.075
  41  [    2 ( 0, 0, 0) ] 1    44  [    2 ( 2, 0, 0) ] 3  :   112   36    4.075
  41  [    2 ( 0, 0, 0) ] 1    46  [    2 (-2, 0, 2) ] 2  :   113   36    4.075
  41  [    2 ( 0, 0, 0) ] 1    46  [    2 ( 2, 0,-2) ] 2  :   120   36    4.075
  41  [    2 ( 0, 0, 0) ] 1    47  [    2 (-2, 2, 0) ] 3  :   129   36    4.778
  41  [    2 ( 0, 0, 0) ] 1    47  [    2 ( 2,-2, 0) ] 3  :   140   36    4.778
  41  [    2 ( 0, 0, 0) ] 1    46  [    2 ( 0,-2, 0) ] 2  :   145   36    4.075
  41  [    2 ( 0, 0, 0) ] 1    46  [    2 ( 0, 2, 0) ] 2  :   152   36    4.075
  41  [    2 ( 0, 0, 0) ] 1    44  [    2 ( 0,-2, 2) ] 2  :   161   36    4.075
  41  [    2 ( 0, 0, 0) ] 1    44  [    2 ( 0,-2, 2) ] 3  :   165   36    4.075
  41  [    2 ( 0, 0, 0) ] 1    44  [    2 ( 0, 2,-2) ] 2  :   172   36    4.075
  41  [    2 ( 0, 0, 0) ] 1    44  [    2 ( 0, 2,-2) ] 3  :   176   36    4.075
  41  [    2 ( 0, 0, 0) ] 1    47  [    2 ( 0, 0,-2) ] 3  :   177   36    4.778
  41  [    2 ( 0, 0, 0) ] 1    47  [    2 ( 0, 0, 2) ] 3  :   188   36    4.778
  41  [    2 ( 0, 0, 0) ] 1    46  [    2 (-2, 0, 2) ] 1  :    57   37    4.075
  41  [    2 ( 0, 0, 0) ] 1    46  [    2 ( 2, 0,-2) ] 1  :    60   37    4.075
  41  [    2 ( 0, 0, 0) ] 1    47  [    2 (-2, 2, 0) ] 1  :    65   37    4.778
  41  [    2 ( 0, 0, 0) ] 1    47  [    2 ( 2,-2, 0) ] 1  :    68   37    4.778
  41  [    2 ( 0, 0, 0) ] 1    46  [    2 ( 0,-2, 0) ] 1  :    73   37    4.075
  41  [    2 ( 0, 0, 0) ] 1    46  [    2 ( 0, 2, 0) ] 1  :    76   37    4.075
  41  [    2 ( 0, 0, 0) ] 1    47  [    2 ( 0, 0,-2) ] 1  :    89   37    4.778
  41  [    2 ( 0, 0, 0) ] 1    47  [    2 ( 0, 0, 2) ] 1  :    92   37    4.778
  41  [    2 ( 0, 0, 0) ] 1    46  [    2 (-2, 0, 2) ] 3  :    57   38    4.075
  41  [    2 ( 0, 0, 0) ] 1    46  [    2 ( 2, 0,-2) ] 3  :    64   38    4.075
  41  [    2 ( 0, 0, 0) ] 1    47  [    2 (-2, 2, 0) ] 2  :    65   38    4.778
  41  [    2 ( 0, 0, 0) ] 1    47  [    2 ( 2,-2, 0) ] 2  :    72   38    4.778
  41  [    2 ( 0, 0, 0) ] 1    46  [    2 ( 0,-2, 0) ] 3  :    73   38    4.075
  41  [    2 ( 0, 0, 0) ] 1    46  [    2 ( 0, 2, 0) ] 3  :    80   38    4.075
  41  [    2 ( 0, 0, 0) ] 1    47  [    2 ( 0, 0,-2) ] 2  :    89   38    4.778
  41  [    2 ( 0, 0, 0) ] 1    47  [    2 ( 0, 0, 2) ] 2  :    96   38    4.778
  41  [    2 ( 0, 0, 0) ] 2    41  [    2 ( 0, 0, 0) ] 2  :     5    1    4.778
  41  [    2 ( 0, 0, 0) ] 2     1  [    1 ( 0, 0, 0) ] 2  :     4    2    2.495
  41  [    2 ( 0, 0, 0) ] 2    18  [    1 ( 1, 0, 0) ] 2  :    14    2    4.075
  41  [    2 ( 0, 0, 0) ] 2    38  [    1 ( 0, 1, 0) ] 2  :    26    2    5.763
  41  [    2 ( 0, 0, 0) ] 2    53  [    1 ( 0, 0, 1) ] 2  :    38    2    7.486
  41  [    2 ( 0, 0, 0) ] 2     1  [    1 ( 0, 0, 0) ] 1  :     2    3    2.495
  41  [    2 ( 0, 0, 0) ] 2     1  [    1 ( 0, 0, 0) ] 3  :    12    3    2.495
  41  [    2 ( 0, 0, 0) ] 2    18  [    1 ( 1, 0, 0) ] 1  :    16    3    4.075
  41  [    2 ( 0, 0, 0) ] 2    18  [    1 ( 1, 0, 0) ] 3  :    36    3    4.075
  41  [    2 ( 0, 0, 0) ] 2    38  [    1 ( 0, 1, 0) ] 1  :    40    3    5.763
  41  [    2 ( 0, 0, 0) ] 2    38  [    1 ( 0, 1, 0) ] 3  :    60    3    5.763
  41  [    2 ( 0, 0, 0) ] 2    53  [    1 ( 0, 0, 1) ] 1  :    64    3    7.486
  41  [    2 ( 0, 0, 0) ] 2    53  [    1 ( 0, 0, 1) ] 3  :    84    3    7.486
  41  [    2 ( 0, 0, 0) ] 2     8  [    1 ( 1, 1, 1) ] 2  :     8    4    5.763
  41  [    2 ( 0, 0, 0) ] 2    52  [    1 ( 1, 1,-2) ] 2  :    20    4    7.058
  41  [    2 ( 0, 0, 0) ] 2    35  [    1 ( 1,-2, 1) ] 2  :    32    4    4.778
  41  [    2 ( 0, 0, 0) ] 2    23  [    1 (-2, 1, 1) ] 2  :    44    4    6.280
  41  [    2 ( 0, 0, 0) ] 2     8  [    1 ( 1, 1, 1) ] 1  :     4    5    5.763
  41  [    2 ( 0, 0, 0) ] 2     8  [    1 ( 1, 1, 1) ] 3  :    24    5    5.763
  41  [    2 ( 0, 0, 0) ] 2    52  [    1 ( 1, 1,-2) ] 1  :    28    5    7.058
  41  [    2 ( 0, 0, 0) ] 2    52  [    1 ( 1, 1,-2) ] 3  :    48    5    7.058
  41  [    2 ( 0, 0, 0) ] 2    35  [    1 ( 1,-2, 1) ] 1  :    52    5    4.778
  41  [    2 ( 0, 0, 0) ] 2    35  [    1 ( 1,-2, 1) ] 3  :    72    5    4.778
  41  [    2 ( 0, 0, 0) ] 2    23  [    1 (-2, 1, 1) ] 1  :    76    5    6.280
  41  [    2 ( 0, 0, 0) ] 2    23  [    1 (-2, 1, 1) ] 3  :    96    5    6.280
  41  [    2 ( 0, 0, 0) ] 2    28  [    2 (-1,-1, 0) ] 2  :   101    6    4.075
  41  [    2 ( 0, 0, 0) ] 2    30  [    2 ( 1, 1, 0) ] 2  :   104    6    4.075
  41  [    2 ( 0, 0, 0) ] 2    63  [    2 ( 0,-1,-1) ] 2  :   113    6    7.058
  41  [    2 ( 0, 0, 0) ] 2    62  [    2 ( 0, 1, 1) ] 2  :   116    6    8.523
  41  [    2 ( 0, 0, 0) ] 2    32  [    2 (-2, 0, 1) ] 2  :   125    6    4.075
  41  [    2 ( 0, 0, 0) ] 2    26  [    2 ( 2, 0,-1) ] 2  :   128    6    4.075
  41  [    2 ( 0, 0, 0) ] 2    63  [    2 (-2, 1, 1) ] 2  :   137    6    7.058
  41  [    2 ( 0, 0, 0) ] 2    62  [    2 ( 2,-1,-1) ] 2  :   140    6    8.523
  41  [    2 ( 0, 0, 0) ] 2    30  [    2 (-1,-1, 2) ] 2  :   149    6    4.075
  41  [    2 ( 0, 0, 0) ] 2    28  [    2 ( 1, 1,-2) ] 2  :   152    6    4.075
  41  [    2 ( 0, 0, 0) ] 2    61  [    2 (-1, 0, 2) ] 2  :   153    6    8.150
  41  [    2 ( 0, 0, 0) ] 2    64  [    2 ( 1, 0,-2) ] 2  :   156    6    8.523
  41  [    2 ( 0, 0, 0) ] 2    64  [    2 (-1, 2, 0) ] 2  :   169    6    8.523
  41  [    2 ( 0, 0, 0) ] 2    61  [    2 ( 1,-2, 0) ] 2  :   172    6    8.150
  41  [    2 ( 0, 0, 0) ] 2    26  [    2 ( 0,-2, 1) ] 2  :   181    6    4.075
  41  [    2 ( 0, 0, 0) ] 2    32  [    2 ( 0, 2,-1) ] 2  :   184    6    4.075
  41  [    2 ( 0, 0, 0) ] 2    30  [    2 ( 1, 1, 0) ] 1  :   100    7    4.075
  41  [    2 ( 0, 0, 0) ] 2    28  [    2 (-1,-1, 0) ] 1  :   101    7    4.075
  41  [    2 ( 0, 0, 0) ] 2    63  [    2 ( 0,-1,-1) ] 3  :   113    7    7.058
  41  [    2 ( 0, 0, 0) ] 2    62  [    2 ( 0, 1, 1) ] 3  :   120    7    8.523
  41  [    2 ( 0, 0, 0) ] 2    26  [    2 ( 2, 0,-1) ] 1  :   124    7    4.075
  41  [    2 ( 0, 0, 0) ] 2    32  [    2 (-2, 0, 1) ] 1  :   125    7    4.075
  41  [    2 ( 0, 0, 0) ] 2    63  [    2 (-2, 1, 1) ] 3  :   137    7    7.058
  41  [    2 ( 0, 0, 0) ] 2    62  [    2 ( 2,-1,-1) ] 3  :   144    7    8.523
  41  [    2 ( 0, 0, 0) ] 2    28  [    2 ( 1, 1,-2) ] 1  :   148    7    4.075
  41  [    2 ( 0, 0, 0) ] 2    30  [    2 (-1,-1, 2) ] 1  :   149    7    4.075
  41  [    2 ( 0, 0, 0) ] 2    61  [    2 (-1, 0, 2) ] 3  :   153    7    8.150
  41  [    2 ( 0, 0, 0) ] 2    64  [    2 ( 1, 0,-2) ] 3  :   160    7    8.523
  41  [    2 ( 0, 0, 0) ] 2    64  [    2 (-1, 2, 0) ] 3  :   169    7    8.523
  41  [    2 ( 0, 0, 0) ] 2    61  [    2 ( 1,-2, 0) ] 3  :   176    7    8.150
  41  [    2 ( 0, 0, 0) ] 2    32  [    2 ( 0, 2,-1) ] 1  :   180    7    4.075
  41  [    2 ( 0, 0, 0) ] 2    26  [    2 ( 0,-2, 1) ] 1  :   181    7    4.075
  41  [    2 ( 0, 0, 0) ] 2    28  [    2 (-1,-1, 0) ] 3  :   101    8    4.075
  41  [    2 ( 0, 0, 0) ] 2    16  [    2 ( 1, 0, 1) ] 1  :   108    8    5.763
  41  [    2 ( 0, 0, 0) ] 2    16  [    2 ( 1, 0, 1) ] 3  :   112    8    5.763
  41  [    2 ( 0, 0, 0) ] 2    63  [    2 ( 0,-1,-1) ] 1  :   113    8    7.058
  41  [    2 ( 0, 0, 0) ] 2    26  [    2 ( 2, 0,-1) ] 3  :   128    8    4.075
  41  [    2 ( 0, 0, 0) ] 2    15  [    2 (-2, 1, 0) ] 1  :   129    8    7.486
  41  [    2 ( 0, 0, 0) ] 2    15  [    2 (-2, 1, 0) ] 3  :   133    8    7.486
  41  [    2 ( 0, 0, 0) ] 2    62  [    2 ( 2,-1,-1) ] 1  :   140    8    8.523
  41  [    2 ( 0, 0, 0) ] 2    30  [    2 (-1,-1, 2) ] 3  :   149    8    4.075
  41  [    2 ( 0, 0, 0) ] 2    61  [    2 (-1, 0, 2) ] 1  :   153    8    8.150
  41  [    2 ( 0, 0, 0) ] 2    11  [    2 ( 1,-2, 1) ] 1  :   164    8    6.280
  41  [    2 ( 0, 0, 0) ] 2    11  [    2 ( 1,-2, 1) ] 3  :   168    8    6.280
  41  [    2 ( 0, 0, 0) ] 2    64  [    2 (-1, 2, 0) ] 1  :   169    8    8.523
  41  [    2 ( 0, 0, 0) ] 2    32  [    2 ( 0, 2,-1) ] 3  :   184    8    4.075
  41  [    2 ( 0, 0, 0) ] 2    12  [    2 ( 0, 1,-2) ] 1  :   188    8    4.075
  41  [    2 ( 0, 0, 0) ] 2    12  [    2 ( 0, 1,-2) ] 3  :   192    8    4.075
  41  [    2 ( 0, 0, 0) ] 2    30  [    2 ( 1, 1, 0) ] 3  :   104    9    4.075
  41  [    2 ( 0, 0, 0) ] 2    11  [    2 (-1, 0,-1) ] 1  :   105    9    6.280
  41  [    2 ( 0, 0, 0) ] 2    11  [    2 (-1, 0,-1) ] 3  :   109    9    6.280
  41  [    2 ( 0, 0, 0) ] 2    62  [    2 ( 0, 1, 1) ] 1  :   116    9    8.523
  41  [    2 ( 0, 0, 0) ] 2    32  [    2 (-2, 0, 1) ] 3  :   125    9    4.075
  41  [    2 ( 0, 0, 0) ] 2    12  [    2 ( 2,-1, 0) ] 1  :   132    9    4.075
  41  [    2 ( 0, 0, 0) ] 2    12  [    2 ( 2,-1, 0) ] 3  :   136    9    4.075
  41  [    2 ( 0, 0, 0) ] 2    63  [    2 (-2, 1, 1) ] 1  :   137    9    7.058
  41  [    2 ( 0, 0, 0) ] 2    28  [    2 ( 1, 1,-2) ] 3  :   152    9    4.075
  41  [    2 ( 0, 0, 0) ] 2    64  [    2 ( 1, 0,-2) ] 1  :   156    9    8.523
  41  [    2 ( 0, 0, 0) ] 2    16  [    2 (-1, 2,-1) ] 1  :   161    9    5.763
  41  [    2 ( 0, 0, 0) ] 2    16  [    2 (-1, 2,-1) ] 3  :   165    9    5.763
  41  [    2 ( 0, 0, 0) ] 2    61  [    2 ( 1,-2, 0) ] 1  :   172    9    8.150
  41  [    2 ( 0, 0, 0) ] 2    26  [    2 ( 0,-2, 1) ] 3  :   181    9    4.075
  41  [    2 ( 0, 0, 0) ] 2    15  [    2 ( 0,-1, 2) ] 1  :   185    9    7.486
  41  [    2 ( 0, 0, 0) ] 2    15  [    2 ( 0,-1, 2) ] 3  :   189    9    7.486
  41  [    2 ( 0, 0, 0) ] 2    11  [    2 (-1, 0,-1) ] 2  :    53   10    6.280
  41  [    2 ( 0, 0, 0) ] 2    16  [    2 ( 1, 0, 1) ] 2  :    56   10    5.763
  41  [    2 ( 0, 0, 0) ] 2    15  [    2 (-2, 1, 0) ] 2  :    65   10    7.486
  41  [    2 ( 0, 0, 0) ] 2    12  [    2 ( 2,-1, 0) ] 2  :    68   10    4.075
  41  [    2 ( 0, 0, 0) ] 2    16  [    2 (-1, 2,-1) ] 2  :    81   10    5.763
  41  [    2 ( 0, 0, 0) ] 2    11  [    2 ( 1,-2, 1) ] 2  :    84   10    6.280
  41  [    2 ( 0, 0, 0) ] 2    15  [    2 ( 0,-1, 2) ] 2  :    93   10    7.486
  41  [    2 ( 0, 0, 0) ] 2    12  [    2 ( 0, 1,-2) ] 2  :    96   10    4.075
  41  [    2 ( 0, 0, 0) ] 2    54  [    1 ( 1, 1, 0) ] 2  :     8   11   10.781
  41  [    2 ( 0, 0, 0) ] 2     2  [    1 ( 1, 1,-1) ] 2  :    16   11    0.000
  41  [    2 ( 0, 0, 0) ] 2    34  [    1 ( 1, 0,-1) ] 2  :    28   11    4.075
  41  [    2 ( 0, 0, 0) ] 2    49  [    1 ( 1,-1, 0) ] 2  :    44   11    4.778
  41  [    2 ( 0, 0, 0) ] 2    22  [    1 ( 0, 1, 1) ] 2  :    52   11    7.058
  41  [    2 ( 0, 0, 0) ] 2    17  [    1 ( 0,-1, 1) ] 2  :    72   11    4.778
  41  [    2 ( 0, 0, 0) ] 2     5  [    1 (-1, 1, 1) ] 2  :    76   11    9.447
  41  [    2 ( 0, 0, 0) ] 2    37  [    1 (-1, 0, 1) ] 2  :    96   11    7.486
  41  [    2 ( 0, 0, 0) ] 2    54  [    1 ( 1, 1, 0) ] 1  :     4   12   10.781
  41  [    2 ( 0, 0, 0) ] 2     2  [    1 ( 1, 1,-1) ] 1  :    12   12    0.000
  41  [    2 ( 0, 0, 0) ] 2    34  [    1 ( 1, 0,-1) ] 3  :    32   12    4.075
  41  [    2 ( 0, 0, 0) ] 2    49  [    1 ( 1,-1, 0) ] 3  :    48   12    4.778
