 tempk,i,kibz(:,i),ii,omega,nb0,1/tauinv_N(i,ii),1/tauinv_U(i,ii),1/tauinv_tot(i,ii),1/tauinv_eff(i,ii),veloc(:,ii,mapinv(i))
  300.00000                 17 0.55093850      0.0000000     -1.1018770                  4  201.04052     0.61628738     0.50194531E-11 0.18105295E-11 0.13305843E-11       Infinity 0.31824415E-14 0.11778096E-17 -.11778096E-17
  300.00000                 17 0.55093850      0.0000000     -1.1018770                  5  272.36832     0.37142641     0.16383711E-10 0.56534563E-11 0.42031080E-11       Infinity 0.20974062E-11 0.26080946E-17 -.86936488E-18
  300.00000                 17 0.55093850      0.0000000     -1.1018770                  6  272.36832     0.37142641     0.16260723E-10 0.59376325E-11 0.43494301E-11       Infinity -.26080946E-17 0.34774595E-17  0.0000000    
  300.00000                 18 0.68867313     0.13773463     -1.2396116                  1  88.673924      1.8867649     0.49984555E-10 0.21608880E-10 0.15086722E-10       Infinity -.44806691E-05 -.11084476E-05 0.42028798E-05
  300.00000                 18 0.68867313     0.13773463     -1.2396116                  2  104.20833      1.5423778     0.68348148E-10 0.20549094E-10 0.15799056E-10       Infinity -.94772954E-06 -.18603581E-06 -.21531029E-05
  300.00000                 18 0.68867313     0.13773463     -1.2396116                  3  191.70630     0.66321611     0.80751131E-11 0.21402603E-11 0.16918465E-11       Infinity 0.19750339E-05 -.60279934E-05 0.23810368E-06
  300.00000                 18 0.68867313     0.13773463     -1.2396116                  4  220.45026     0.53234628     0.26253983E-10 0.60395643E-11 0.49100403E-11       Infinity 0.48281011E-05 0.57101142E-05 0.23766790E-07
  300.00000                 18 0.68867313     0.13773463     -1.2396116                  5  271.31251     0.37401713     0.10545814E-10 0.48112136E-11 0.33039052E-11       Infinity -.50557417E-06 0.74648169E-06 0.31654937E-06
  300.00000                 18 0.68867313     0.13773463     -1.2396116                  6  275.69496     0.36341115     0.27969100E-10 0.81648194E-11 0.63198971E-11       Infinity -.43096643E-07 0.58692792E-06 -.13939122E-05
  300.00000                 19 0.55093850     -.27546925     -.82640775                  1  79.566670      2.1523010     0.10190882E-09 0.35059550E-10 0.26085420E-10       Infinity -.17591936E-10 0.39100497E-05 -.39100119E-05
  300.00000                 19 0.55093850     -.27546925     -.82640775                  2  97.795687      1.6710476     0.41665602E-10 0.26495100E-10 0.16196052E-10       Infinity -.41516772E-10 0.31733231E-05 -.31732808E-05
  300.00000                 19 0.55093850     -.27546925     -.82640775                  3  189.13715     0.67700500     0.47810016E-11 0.23833979E-11 0.15905072E-11       Infinity 0.12380494E-10 -.18957064E-05 0.18957060E-05
  300.00000                 19 0.55093850     -.27546925     -.82640775                  4  227.05651     0.50732177     0.13227489E-10 0.16641074E-10 0.73696086E-11       Infinity -.76297329E-11 -.26108877E-05 0.26108910E-05
  300.00000                 19 0.55093850     -.27546925     -.82640775                  5  275.52794     0.36380831     0.86905238E-11 0.38911792E-11 0.26877431E-11       Infinity 0.63091037E-11 -.12185114E-05 0.12184967E-05
  300.00000                 19 0.55093850     -.27546925     -.82640775                  6  280.21857     0.35285986     0.10173351E-10 0.11610879E-10 0.54223420E-11       Infinity 0.11106792E-10 -.99626545E-06 0.99625203E-06
  300.00000                 20 0.68867313     -.13773463     -.96414238                  1  88.673924      1.8867649     0.69148811E-10 0.20504736E-10 0.15815081E-10       Infinity -.44806691E-05 0.11085080E-05 -.42028285E-05
  300.00000                 20 0.68867313     -.13773463     -.96414238                  2  104.20833      1.5423778     0.41602028E-10 0.24329405E-10 0.15351594E-10       Infinity -.94772954E-06 0.18594789E-06 0.21532095E-05
  300.00000                 20 0.68867313     -.13773463     -.96414238                  3  191.70630     0.66321611     0.54335136E-11 0.24584927E-11 0.16926309E-11       Infinity 0.19750339E-05 0.60279888E-05 -.23803698E-06
  300.00000                 20 0.68867313     -.13773463     -.96414238                  4  220.45026     0.53234628     0.99611320E-11 0.94101342E-11 0.48388984E-11       Infinity 0.48281011E-05 -.57101348E-05 -.23813328E-07
