 tempk,i,kibz(:,i),ii,omega,nb0,1/tauinv_N(i,ii),1/tauinv_U(i,ii),1/tauinv_tot(i,ii),1/tauinv_eff(i,ii),veloc(:,ii,mapinv(i))
  300.00000                  3 -.80660424     -.70275884      0.0000000                 23  186.24106     0.69303598     0.25439908E-12 0.25212675E-12 0.12662891E-12       Infinity 0.38178325E-13 0.29943448E-13 -.65229332E-14
  300.00000                  3 -.80660424     -.70275884      0.0000000                 24  186.24106     0.69303598     0.25714394E-12 0.25492928E-12 0.12801591E-12       Infinity 0.69817825E-13 0.60486998E-13 -.31834660E-13
  300.00000                  4 -.80660424     -.56220707     -.28525409                  1  57.913123      3.1235207     0.12037742E-10 0.74790174E-11 0.46129831E-11       Infinity 0.57089210E-10 0.56189672E-07 -.82290329E-12
  300.00000                  4 -.80660424     -.56220707     -.28525409                  2  57.913123      3.1235207     0.12259523E-10 0.75016385E-11 0.46539020E-11       Infinity 0.12473257E-09 0.56165166E-07 0.20033142E-09
  300.00000                  4 -.80660424     -.56220707     -.28525409                  3  57.913124      3.1235206     0.11617590E-10 0.73377995E-11 0.44972722E-11       Infinity -.40916092E-10 0.56123690E-07 0.78865610E-12
  300.00000                  4 -.80660424     -.56220707     -.28525409                  4  57.913136      3.1235199     0.12003422E-10 0.75540277E-11 0.46362989E-11       Infinity -.85565989E-10 0.56160919E-07 -.19591580E-09
  300.00000                  4 -.80660424     -.56220707     -.28525409                  5  68.850634      2.5559167     0.17813587E-10 0.86266550E-11 0.58120372E-11       Infinity 0.13849924E-10 0.19768198E-05 0.10606415E-12
  300.00000                  4 -.80660424     -.56220707     -.28525409                  6  68.850635      2.5559167     0.16750090E-10 0.88619813E-11 0.57956650E-11       Infinity -.30970665E-09 0.19768278E-05 -.24568027E-10
  300.00000                  4 -.80660424     -.56220707     -.28525409                  7  68.850635      2.5559167     0.18190887E-10 0.85918721E-11 0.58356114E-11       Infinity 0.12270539E-10 0.19768246E-05 -.32946168E-12
  300.00000                  4 -.80660424     -.56220707     -.28525409                  8  68.850646      2.5559162     0.16726089E-10 0.87799491E-11 0.57576253E-11       Infinity 0.35189450E-09 0.19768305E-05 0.31442206E-10
  300.00000                  4 -.80660424     -.56220707     -.28525409                  9  103.98050      1.5466721     0.24934762E-11 0.16658369E-11 0.99865641E-12       Infinity -.19439319E-10 0.48548343E-06 -.24919180E-11
  300.00000                  4 -.80660424     -.56220707     -.28525409                 10  103.98050      1.5466721     0.24904368E-11 0.17135807E-11 0.10151158E-11       Infinity -.72143898E-10 0.48548461E-06 0.62344373E-11
  300.00000                  4 -.80660424     -.56220707     -.28525409                 11  103.98050      1.5466721     0.24854193E-11 0.17105245E-11 0.10132096E-11       Infinity -.96791148E-11 0.48548175E-06 0.27478325E-11
  300.00000                  4 -.80660424     -.56220707     -.28525409                 12  103.98051      1.5466720     0.24828388E-11 0.16562478E-11 0.99350331E-12       Infinity 0.67035509E-10 0.48548682E-06 -.17819305E-11
  300.00000                  4 -.80660424     -.56220707     -.28525409                 13  156.67946     0.89284761     0.38035839E-12 0.35478658E-12 0.18356386E-12       Infinity 0.97160421E-11 0.11046642E-05 -.16811883E-12
  300.00000                  4 -.80660424     -.56220707     -.28525409                 14  156.67946     0.89284761     0.38499771E-12 0.35883224E-12 0.18572738E-12       Infinity -.47815446E-10 0.11046646E-05 -.49421385E-10
  300.00000                  4 -.80660424     -.56220707     -.28525409                 15  156.67946     0.89284761     0.38002716E-12 0.35313407E-12 0.18304369E-12       Infinity 0.57212792E-11 0.11046616E-05 -.19530913E-12
  300.00000                  4 -.80660424     -.56220707     -.28525409                 16  156.67947     0.89284756     0.37429537E-12 0.34851745E-12 0.18047337E-12       Infinity 0.68591678E-10 0.11046662E-05 0.52621436E-10
  300.00000                  4 -.80660424     -.56220707     -.28525409                 17  168.77626     0.80215445     0.52606031E-12 0.51263784E-12 0.25963118E-12       Infinity -.16758232E-10 0.30213135E-06 -.15769207E-11
  300.00000                  4 -.80660424     -.56220707     -.28525409                 18  168.77626     0.80215445     0.53070765E-12 0.52156884E-12 0.26304928E-12       Infinity -.76946992E-10 0.30212737E-06 0.11388527E-10
  300.00000                  4 -.80660424     -.56220707     -.28525409                 19  168.77626     0.80215445     0.53267521E-12 0.52195576E-12 0.26363050E-12       Infinity -.10718235E-10 0.30212432E-06 0.22355037E-11
  300.00000                  4 -.80660424     -.56220707     -.28525409                 20  168.77627     0.80215439     0.53772781E-12 0.52152540E-12 0.26475134E-12       Infinity 0.86659246E-10 0.30213562E-06 -.75082511E-11
  300.00000                  4 -.80660424     -.56220707     -.28525409                 21  182.52188     0.71441908     0.22401991E-12 0.22134303E-12 0.11133671E-12       Infinity -.16311989E-11 0.15590308E-05 0.43494812E-12
  300.00000                  4 -.80660424     -.56220707     -.28525409                 22  182.52188     0.71441908     0.22284045E-12 0.22003727E-12 0.11071500E-12       Infinity -.64345253E-10 0.15590221E-05 0.34463125E-10
  300.00000                  4 -.80660424     -.56220707     -.28525409                 23  182.52188     0.71441908     0.21829470E-12 0.21551543E-12 0.10844808E-12       Infinity -.26307032E-11 0.15590154E-05 -.77449240E-12
  300.00000                  4 -.80660424     -.56220707     -.28525409                 24  182.52189     0.71441906     0.21380106E-12 0.21164076E-12 0.10635771E-12       Infinity 0.69726415E-10 0.15590243E-05 -.32915284E-10
  300.00000                  5 -.80660424     -.56220707     -.14262705                  1  55.853860      3.2554432     0.14518246E-10 0.93911963E-11 0.57025044E-11       Infinity -.20719756E-11 0.62055794E-07 -.96649916E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                  2  55.853869      3.2554426     0.14789480E-10 0.92487723E-11 0.56902861E-11       Infinity 0.22535134E-10 0.62065175E-07 -.96650287E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                  3  58.902752      3.0634240     0.11547294E-10 0.84232036E-11 0.48704450E-11       Infinity 0.79661657E-10 0.23404108E-06 0.23470605E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                  4  58.902755      3.0634238     0.11682233E-10 0.82174138E-11 0.48240928E-11       Infinity -.48553065E-10 0.23404341E-06 0.23470511E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                  5  67.771917      2.6036914     0.15498978E-10 0.92492401E-11 0.57924885E-11       Infinity -.96839484E-09 0.20567256E-05 -.14320698E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                  6  67.771950      2.6036899     0.14088379E-10 0.95126065E-11 0.56784581E-11       Infinity 0.10526667E-08 0.20567517E-05 -.14319234E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                  7  70.784980      2.4739269     0.12055723E-10 0.76713987E-11 0.46881780E-11       Infinity -.46887979E-10 0.16290307E-05 0.72677701E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                  8  70.784985      2.4739267     0.11532227E-10 0.83432386E-11 0.48409493E-11       Infinity 0.69088634E-10 0.16290372E-05 0.72677535E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                  9  101.71195      1.5905017     0.18180058E-11 0.18335187E-11 0.91286465E-12       Infinity -.89260988E-10 0.10368378E-05 -.82897812E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                 10  101.71195      1.5905016     0.23805766E-11 0.16270998E-11 0.96650411E-12       Infinity 0.69271242E-10 0.10368400E-05 -.82897968E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                 11  106.06458      1.5080924     0.19536254E-11 0.15807433E-11 0.87375724E-12       Infinity 0.31957757E-09 0.21129481E-09 0.69897106E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                 12  106.06460      1.5080920     0.20447358E-11 0.16924332E-11 0.92598938E-12       Infinity -.31643046E-09 0.22792140E-09 0.69898000E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                 13  155.50193     0.90246745     0.96400817E-12 0.88571353E-12 0.46160192E-12       Infinity 0.11604421E-09 0.11726266E-05 -.35585550E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                 14  155.50193     0.90246742     0.10111098E-11 0.92490482E-12 0.48304405E-12       Infinity -.95048922E-10 0.11726289E-05 -.35585503E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                 15  158.24232     0.88031124     0.16235806E-12 0.15915264E-12 0.80369687E-13       Infinity -.41976820E-09 0.10370711E-05 0.63543294E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                 16  158.24234     0.88031113     0.16483148E-12 0.16123894E-12 0.81507710E-13       Infinity 0.45209112E-09 0.10370852E-05 0.63543847E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                 17  166.93234     0.81508719     0.51843360E-12 0.51773070E-12 0.25904096E-12       Infinity 0.50078442E-10 0.20895947E-06 -.63501324E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                 18  166.93235     0.81508717     0.51727683E-12 0.50779677E-12 0.25624648E-12       Infinity -.57425653E-10 0.20896077E-06 -.63501430E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                 19  170.57813     0.78980115     0.38560793E-12 0.38836797E-12 0.19349151E-12       Infinity 0.38427113E-09 0.45475149E-06 0.59269473E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                 20  170.57815     0.78980106     0.38714605E-12 0.38271584E-12 0.19245910E-12       Infinity -.38876567E-09 0.45476514E-06 0.59269872E-06
  300.00000                  5 -.80660424     -.56220707     -.14262705                 21  178.57203     0.73816650     0.32224919E-12 0.31957583E-12 0.16045347E-12       Infinity -.16496814E-09 0.18437588E-05 -.14368777E-05
  300.00000                  5 -.80660424     -.56220707     -.14262705                 22  178.57204     0.73816647     0.32321013E-12 0.32051807E-12 0.16092924E-12       Infinity 0.17454939E-09 0.18437655E-05 -.14368766E-05
  300.00000                  5 -.80660424     -.56220707     -.14262705                 23  186.14053     0.69360203     0.27090132E-12 0.27020570E-12 0.13527653E-12       Infinity -.70601434E-10 0.12428533E-05 0.12080808E-05
  300.00000                  5 -.80660424     -.56220707     -.14262705                 24  186.14053     0.69360202     0.26953416E-12 0.26821900E-12 0.13443749E-12       Infinity 0.71187741E-10 0.12428559E-05 0.12080807E-05
  300.00000                  6 -.80660424     -.56220707      0.0000000                  1  54.559605      3.3434849     0.15360810E-10 0.11014854E-10 0.64148937E-11       Infinity -.32032842E-10 0.15433820E-06 0.12638480E-11
  300.00000                  6 -.80660424     -.56220707      0.0000000                  2  54.559608      3.3434848     0.14496576E-10 0.11546510E-10 0.64272282E-11       Infinity 0.42167682E-10 0.15433824E-06 -.66238304E-12
  300.00000                  6 -.80660424     -.56220707      0.0000000                  3  59.152942      3.0485514     0.11554401E-10 0.96750787E-11 0.52657787E-11       Infinity -.36701153E-10 0.30320536E-06 -.57957638E-12
  300.00000                  6 -.80660424     -.56220707      0.0000000                  4  59.152944      3.0485512     0.12155722E-10 0.91593395E-11 0.52234607E-11       Infinity 0.69304377E-10 0.30320599E-06 0.27183129E-12
  300.00000                  6 -.80660424     -.56220707      0.0000000                  5  67.730055      2.6055763     0.14387539E-10 0.10354118E-10 0.60210307E-11       Infinity -.15824146E-08 0.19799213E-05 0.96585134E-12
