 # om(i),i,integrated_dos,total_dos,(dos(n+1-la,i),la=1,n))
 227.13        195  23.85     0.1297E-01 0.7822E-02 0.3981E-02 0.7199E-03 0.4379E-03 0.2976E-05 0.1107E-05 0.4555E-07 0.2610E-07  0.000    
 228.30        196  23.86     0.1087E-01 0.6704E-02 0.3287E-02 0.5461E-03 0.3288E-03 0.1814E-05 0.6420E-06 0.2366E-07 0.1227E-07  0.000    
 229.47        197  23.87     0.9024E-02 0.5684E-02 0.2685E-02 0.4094E-03 0.2441E-03 0.1090E-05 0.3651E-06 0.8224E-08 0.5281E-08  0.000    
 230.64        198  23.88     0.7420E-02 0.4766E-02 0.2171E-02 0.3033E-03 0.1791E-03 0.6413E-06 0.1959E-06 0.2023E-08 0.2023E-08  0.000    
 231.81        199  23.89     0.6040E-02 0.3952E-02 0.1736E-02 0.2221E-03 0.1299E-03 0.3590E-06 0.1000E-06 0.4100E-09 0.4100E-09  0.000    
 232.98        200  23.89     0.4867E-02 0.3240E-02 0.1373E-02 0.1606E-03 0.9307E-04 0.1951E-06 0.4520E-07  0.000      0.000      0.000    
 234.15        201  23.90     0.3882E-02 0.2627E-02 0.1074E-02 0.1148E-03 0.6590E-04 0.9377E-07 0.1848E-07  0.000      0.000      0.000    
 235.32        202  23.90     0.3062E-02 0.2104E-02 0.8310E-03 0.8098E-04 0.4610E-04 0.4716E-07 0.7766E-08  0.000      0.000      0.000    
 236.49        203  23.90     0.2390E-02 0.1666E-02 0.6357E-03 0.5645E-04 0.3185E-04 0.2240E-07 0.1415E-08  0.000      0.000      0.000    
 237.66        204  23.91     0.1845E-02 0.1304E-02 0.4807E-03 0.3885E-04 0.2173E-04 0.1008E-07 0.3165E-09  0.000      0.000      0.000    
 238.83        205  23.91     0.1408E-02 0.1008E-02 0.3593E-03 0.2640E-04 0.1464E-04 0.1077E-08  0.000      0.000      0.000      0.000    
 240.00        206  23.91     0.1063E-02 0.7700E-03 0.2655E-03 0.1773E-04 0.9747E-05  0.000      0.000      0.000      0.000      0.000    
 241.17        207  23.91     0.7930E-03 0.5810E-03 0.1938E-03 0.1174E-04 0.6405E-05  0.000      0.000      0.000      0.000      0.000    
 242.34        208  23.91     0.5848E-03 0.4331E-03 0.1399E-03 0.7679E-05 0.4154E-05  0.000      0.000      0.000      0.000      0.000    
 243.51        209  23.91     0.4262E-03 0.3189E-03 0.9973E-04 0.4956E-05 0.2662E-05  0.000      0.000      0.000      0.000      0.000    
 244.68        210  23.91     0.3070E-03 0.2319E-03 0.7026E-04 0.3161E-05 0.1684E-05  0.000      0.000      0.000      0.000      0.000    
 245.85        211  23.91     0.2185E-03 0.1665E-03 0.4890E-04 0.1991E-05 0.1047E-05  0.000      0.000      0.000      0.000      0.000    
 247.02        212  23.91     0.1536E-03 0.1181E-03 0.3362E-04 0.1235E-05 0.6449E-06  0.000      0.000      0.000      0.000      0.000    
 248.20        213  23.91     0.1067E-03 0.8273E-04 0.2283E-04 0.7550E-06 0.3930E-06  0.000      0.000      0.000      0.000      0.000    
 249.37        214  23.91     0.7320E-04 0.5721E-04 0.1531E-04 0.4553E-06 0.2327E-06  0.000      0.000      0.000      0.000      0.000    
 250.54        215  23.91     0.4960E-04 0.3906E-04 0.1015E-04 0.2657E-06 0.1338E-06  0.000      0.000      0.000      0.000      0.000    
 251.71        216  23.91     0.3319E-04 0.2633E-04 0.6637E-05 0.1540E-06 0.7707E-07  0.000      0.000      0.000      0.000      0.000    
 252.88        217  23.91     0.2194E-04 0.1752E-04 0.4286E-05 0.8925E-07 0.4336E-07  0.000      0.000      0.000      0.000      0.000    
 254.05        218  23.91     0.1432E-04 0.1151E-04 0.2737E-05 0.4830E-07 0.2137E-07  0.000      0.000      0.000      0.000      0.000    
 255.22        219  23.91     0.9224E-05 0.7464E-05 0.1723E-05 0.2565E-07 0.1139E-07  0.000      0.000      0.000      0.000      0.000    
 256.39        220  23.91     0.5861E-05 0.4778E-05 0.1072E-05 0.9109E-08 0.2499E-08  0.000      0.000      0.000      0.000      0.000    
 257.56        221  23.91     0.3677E-05 0.3018E-05 0.6551E-06 0.2852E-08 0.1125E-08  0.000      0.000      0.000      0.000      0.000    
 258.73        222  23.91     0.2271E-05 0.1882E-05 0.3897E-06  0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 259.90        223  23.91     0.1387E-05 0.1156E-05 0.2310E-06  0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 261.07        224  23.91     0.8291E-06 0.6961E-06 0.1331E-06  0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 262.24        225  23.91     0.4903E-06 0.4137E-06 0.7657E-07  0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 263.41        226  23.91     0.2836E-06 0.2436E-06 0.3998E-07  0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 264.58        227  23.91     0.1595E-06 0.1379E-06 0.2157E-07  0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 265.75        228  23.91     0.8465E-07 0.7525E-07 0.9402E-08  0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 266.92        229  23.91     0.4368E-07 0.4026E-07 0.3417E-08  0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 268.10        230  23.91     0.1698E-07 0.1561E-07 0.1376E-08  0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 269.27        231  23.91     0.6757E-08 0.6757E-08  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 270.44        232  23.91     0.7648E-09 0.7648E-09  0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 271.61        233  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 272.78        234  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 273.95        235  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 275.12        236  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 276.29        237  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 277.46        238  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 278.63        239  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 279.80        240  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 280.97        241  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 282.14        242  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 283.31        243  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 284.48        244  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 285.65        245  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 286.82        246  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 287.99        247  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 289.17        248  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 290.34        249  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 291.51        250  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 292.68        251  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 293.85        252  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 295.02        253  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 296.19        254  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 297.36        255  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 298.53        256  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 299.70        257  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 300.87        258  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 302.04        259  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 303.21        260  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 304.38        261  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 305.55        262  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 306.72        263  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 307.89        264  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 309.07        265  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 310.24        266  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 311.41        267  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 312.58        268  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 313.75        269  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 314.92        270  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 316.09        271  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 317.26        272  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 318.43        273  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 319.60        274  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 320.77        275  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 321.94        276  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 323.11        277  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 324.28        278  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 325.45        279  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 326.62        280  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 327.79        281  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 328.96        282  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 330.14        283  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 331.31        284  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 332.48        285  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 333.65        286  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 334.82        287  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 335.99        288  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 337.16        289  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 338.33        290  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 339.50        291  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 340.67        292  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 341.84        293  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 343.01        294  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 344.18        295  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 345.35        296  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 346.52        297  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 347.69        298  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 348.86        299  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
 350.04        300  23.91      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000    
