  101     2.991    0.000    0.703    0.285  44.181      44.181      46.909      46.913      61.439      61.439      63.578      63.578      89.437      89.437      89.948      89.948      157.37      157.37      162.34      162.34      174.81      174.81      184.86      184.86      207.37      207.38      218.46      218.46    
  102     3.006    0.000    0.703    0.270  44.174      44.174      46.908      46.913      61.438      61.438      63.580      63.580      89.294      89.294      90.097      90.097      157.37      157.37      162.35      162.35      174.80      174.80      184.86      184.86      207.38      207.39      218.46      218.46    
  103     3.021    0.000    0.703    0.255  44.155      44.155      46.906      46.911      61.432      61.432      63.585      63.585      89.037      89.037      90.374      90.374      157.36      157.36      162.35      162.35      174.79      174.79      184.85      184.85      207.39      207.40      218.45      218.45    
  104     3.036    0.000    0.703    0.240  44.123      44.124      46.903      46.908      61.423      61.423      63.594      63.594      88.764      88.765      90.678      90.678      157.35      157.35      162.36      162.36      174.78      174.78      184.84      184.84      207.42      207.43      218.44      218.44    
  105     3.051    0.000    0.703    0.225  44.080      44.081      46.899      46.904      61.412      61.412      63.606      63.606      88.496      88.496      90.989      90.989      157.33      157.33      162.38      162.38      174.76      174.76      184.82      184.82      207.45      207.47      218.43      218.43    
  106     3.066    0.000    0.703    0.210  44.027      44.028      46.895      46.899      61.397      61.397      63.620      63.620      88.238      88.238      91.301      91.301      157.31      157.31      162.40      162.40      174.73      174.73      184.80      184.80      207.50      207.51      218.41      218.41    
  107     3.081    0.000    0.703    0.195  43.964      43.966      46.889      46.893      61.381      61.381      63.637      63.637      87.992      87.992      91.608      91.608      157.29      157.29      162.42      162.42      174.70      174.70      184.77      184.77      207.55      207.57      218.39      218.40    
  108     3.096    0.000    0.703    0.180  43.894      43.896      46.884      46.887      61.363      61.363      63.655      63.655      87.761      87.761      91.908      91.908      157.26      157.26      162.45      162.45      174.67      174.67      184.74      184.74      207.61      207.63      218.37      218.38    
  109     3.111    0.000    0.703    0.165  43.819      43.821      46.878      46.881      61.343      61.343      63.674      63.674      87.545      87.545      92.198      92.198      157.24      157.24      162.47      162.47      174.64      174.64      184.70      184.70      207.67      207.69      218.35      218.35    
  110     3.126    0.000    0.703    0.150  43.740      43.743      46.872      46.875      61.324      61.324      63.694      63.694      87.346      87.346      92.474      92.474      157.21      157.21      162.50      162.50      174.61      174.61      184.66      184.66      207.74      207.76      218.32      218.33    
  111     3.141    0.000    0.703    0.135  43.660      43.663      46.867      46.869      61.304      61.304      63.714      63.714      87.163      87.164      92.734      92.734      157.18      157.18      162.53      162.53      174.57      174.58      184.61      184.62      207.81      207.83      218.30      218.30    
  112     3.156    0.000    0.703    0.120  43.582      43.585      46.862      46.863      61.285      61.285      63.733      63.733      86.999      86.999      92.974      92.974      157.15      157.15      162.55      162.55      174.55      174.55      184.57      184.57      207.89      207.91      218.27      218.28    
  113     3.171    0.000    0.703    0.105  43.506      43.509      46.857      46.858      61.267      61.267      63.751      63.751      86.853      86.853      93.193      93.193      157.13      157.13      162.58      162.58      174.52      174.52      184.52      184.53      207.96      207.97      218.24      218.25    
  114     3.186    0.000    0.703    0.090  43.435      43.438      46.853      46.854      61.250      61.250      63.768      63.768      86.726      86.726      93.388      93.388      157.10      157.10      162.60      162.60      174.50      174.50      184.48      184.48      208.02      208.04      218.22      218.23    
  115     3.201    0.000    0.703    0.075  43.372      43.375      46.850      46.851      61.236      61.236      63.782      63.782      86.618      86.618      93.556      93.556      157.08      157.08      162.62      162.62      174.48      174.48      184.44      184.44      208.08      208.10      218.19      218.20    
  116     3.216    0.000    0.703    0.060  43.318      43.320      46.847      46.848      61.223      61.223      63.795      63.795      86.529      86.529      93.697      93.697      157.06      157.06      162.64      162.64      174.46      174.46      184.40      184.41      208.14      208.15      218.17      218.18    
