  RANK 3 tensors :term,group, (iatom,ixyz)_3 d3U/dx_{i,alpha}^3
   397     3    27 3    27 1     1 1    6.1840252       1.00
   398     3     1 1    23 1     1 3    6.1840252       1.00
   399     3     1 3     1 1    23 1    6.1840252       1.00
   400     3     1 3    23 1     1 1    6.1840252       1.00
   401     3    23 1     1 1     1 3    6.1840252       1.00
   402     3    23 1     1 3     1 1    6.1840252       1.00
   403     3     2 1    32 3    32 1    6.1840252       1.00
   404     3    32 1     2 1    32 3    6.1840252       1.00
   405     3    32 1    32 3     2 1    6.1840252       1.00
   406     3    32 3     2 1    32 1    6.1840252       1.00
   407     3    32 3    32 1     2 1    6.1840252       1.00
   408     3     1 3     2 3     2 1    6.1840252       1.00
   409     3     2 1     1 3     2 3    6.1840252       1.00
   410     3     2 1     2 3     1 3    6.1840252       1.00
   411     3     2 3     1 3     2 1    6.1840252       1.00
   412     3     2 3     2 1     1 3    6.1840252       1.00
   413     3     1 3     2 3     2 2    6.1840252       1.00
   414     3     2 2     1 3     2 3    6.1840252       1.00
   415     3     2 2     2 3     1 3    6.1840252       1.00
   416     3     2 3     1 3     2 2    6.1840252       1.00
   417     3     2 3     2 2     1 3    6.1840252       1.00
   418     3     1 1    27 3     1 3    6.1840252       1.00
   419     3     1 3     1 1    27 3    6.1840252       1.00
   420     3     1 3    27 3     1 1    6.1840252       1.00
   421     3    27 3     1 1     1 3    6.1840252       1.00
   422     3    27 3     1 3     1 1    6.1840252       1.00
   423     3     2 3    28 3    28 1    6.1840252       1.00
   424     3    28 1     2 3    28 3    6.1840252       1.00
   425     3    28 1    28 3     2 3    6.1840252       1.00
   426     3    28 3     2 3    28 1    6.1840252       1.00
   427     3    28 3    28 1     2 3    6.1840252       1.00
   428     3     1 2    27 3     1 3    6.1840252       1.00
   429     3     1 3     1 2    27 3    6.1840252       1.00
   430     3     1 3    27 3     1 2    6.1840252       1.00
   431     3    27 3     1 2     1 3    6.1840252       1.00
   432     3    27 3     1 3     1 2    6.1840252       1.00
   433     3     2 3    28 3    28 2    6.1840252       1.00
   434     3    28 2     2 3    28 3    6.1840252       1.00
   435     3    28 2    28 3     2 3    6.1840252       1.00
   436     3    28 3     2 3    28 2    6.1840252       1.00
   437     3    28 3    28 2     2 3    6.1840252       1.00
   438     3     2 2    28 3     2 3   -6.1840252       1.00
   439     3     2 3     2 2    28 3   -6.1840252       1.00
   440     3     2 3    28 3     2 2   -6.1840252       1.00
   441     3    28 3     2 2     2 3   -6.1840252       1.00
   442     3    28 3     2 3     2 2   -6.1840252       1.00
   443     3     1 3    27 3    27 2   -6.1840252       1.00
   444     3    27 2     1 3    27 3   -6.1840252       1.00
   445     3    27 2    27 3     1 3   -6.1840252       1.00
   446     3    27 3     1 3    27 2   -6.1840252       1.00
   447     3    27 3    27 2     1 3   -6.1840252       1.00
   448     3     2 1    28 3     2 3   -6.1840252       1.00
   449     3     2 3     2 1    28 3   -6.1840252       1.00
   450     3     2 3    28 3     2 1   -6.1840252       1.00
   451     3    28 3     2 1     2 3   -6.1840252       1.00
   452     3    28 3     2 3     2 1   -6.1840252       1.00
   453     3     1 3    27 3    27 1   -6.1840252       1.00
   454     3    27 1     1 3    27 3   -6.1840252       1.00
   455     3    27 1    27 3     1 3   -6.1840252       1.00
   456     3    27 3     1 3    27 1   -6.1840252       1.00
   457     3    27 3    27 1     1 3   -6.1840252       1.00
   458     3     1 2     2 3     1 3   -6.1840252       1.00
   459     3     1 3     1 2     2 3   -6.1840252       1.00
   460     3     1 3     2 3     1 2   -6.1840252       1.00
   461     3     2 3     1 2     1 3   -6.1840252       1.00
   462     3     2 3     1 3     1 2   -6.1840252       1.00
   463     3     1 1     2 3     1 3   -6.1840252       1.00
   464     3     1 3     1 1     2 3   -6.1840252       1.00
   465     3     1 3     2 3     1 1   -6.1840252       1.00
   466     3     2 3     1 1     1 3   -6.1840252       1.00
   467     3     2 3     1 3     1 1   -6.1840252       1.00
   468     3     2 1    32 1     2 3   -6.1840252       1.00
   469     3     2 3     2 1    32 1   -6.1840252       1.00
   470     3     2 3    32 1     2 1   -6.1840252       1.00
   471     3    32 1     2 1     2 3   -6.1840252       1.00
   472     3    32 1     2 3     2 1   -6.1840252       1.00
   473     3     1 1    23 3    23 1   -6.1840252       1.00
   474     3    23 1     1 1    23 3   -6.1840252       1.00
   475     3    23 1    23 3     1 1   -6.1840252       1.00
   476     3    23 3     1 1    23 1   -6.1840252       1.00
   477     3    23 3    23 1     1 1   -6.1840252       1.00
   478     3     1 1    27 1     1 3   -6.1840252       1.00
   479     3     1 3     1 1    27 1   -6.1840252       1.00
   480     3     1 3    27 1     1 1   -6.1840252       1.00
   481     3    27 1     1 1     1 3   -6.1840252       1.00
   482     3    27 1     1 3     1 1   -6.1840252       1.00
   483     3     2 1    28 3    28 1   -6.1840252       1.00
   484     3    28 1     2 1    28 3   -6.1840252       1.00
   485     3    28 1    28 3     2 1   -6.1840252       1.00
   486     3    28 3     2 1    28 1   -6.1840252       1.00
   487     3    28 3    28 1     2 1   -6.1840252       1.00
   488     3     2 1    32 1     2 2    6.1840252       1.00
   489     3     2 2     2 1    32 1    6.1840252       1.00
   490     3     2 2    32 1     2 1    6.1840252       1.00
   491     3    32 1     2 1     2 2    6.1840252       1.00
   492     3    32 1     2 2     2 1    6.1840252       1.00
   493     3     1 1    23 2    23 1    6.1840252       1.00
   494     3    23 1     1 1    23 2    6.1840252       1.00
   495     3    23 1    23 2     1 1    6.1840252       1.00
