  231     0.000    0.441   -0.073   -1.028  95.691      105.29      197.11      212.71      271.26      273.21    
  232     0.000    0.477   -0.037   -1.065  100.39      104.89      199.27      206.86      271.40      272.26    
  233     0.000    0.514    0.000   -1.102  103.87      103.87      201.85      201.85      271.67      271.67    
  234     0.000    0.551    0.037   -1.139  101.95      106.00      197.85      205.23      271.44      272.14    
  235     0.000    0.588    0.073   -1.175  98.890      107.01      194.72      209.58      271.45      272.91    
  236     0.000    0.624    0.110   -1.212  94.663      107.27      192.11      214.72      271.56      274.02    
  237     0.000    0.661    0.147   -1.249  89.563      107.10      189.66      220.23      271.70      275.40    
  238     0.000    0.698    0.184   -1.286  84.130      106.64      187.14      225.61      271.83      276.88    
  239     0.000    0.735    0.220   -1.322  79.065      105.88      184.49      230.45      271.98      278.28    
  240     0.000    0.771    0.257   -1.359  75.151      104.63      181.80      234.54      272.21      279.38    
  241     0.000   -0.257   -0.845   -0.257  74.046      102.94      181.93      238.32      271.51      278.63    
  242     0.000   -0.220   -0.808   -0.294  74.447      101.42      177.77      240.75      272.07      278.75    
  243     0.000   -0.184   -0.771   -0.331  76.698      99.353      173.63      242.11      273.11      278.51    
  244     0.000   -0.147   -0.735   -0.367  79.606      97.261      169.72      242.45      274.58      278.22    
  245     0.000   -0.110   -0.698   -0.404  81.002      96.627      166.24      241.96      275.66      278.78    
  246     0.000   -0.073   -0.661   -0.441  79.517      98.356      163.42      241.03      275.61      280.72    
  247     0.000   -0.037   -0.624   -0.477  76.674      100.75      161.55      240.09      275.32      282.80    
  248     0.000    0.000   -0.588   -0.514  74.227      102.14      160.90      239.51      275.18      284.26    
  249     0.000    0.037   -0.551   -0.551  73.119      101.87      161.55      239.47      275.28      284.75    
  250     0.000    0.073   -0.514   -0.588  73.640      99.979      163.34      239.98      275.63      284.17    
  251     0.000    0.110   -0.477   -0.624  75.399      97.077      165.87      240.83      276.14      282.70    
  252     0.000    0.147   -0.441   -0.661  77.129      94.549      168.71      241.66      276.55      280.90    
  253     0.000    0.184   -0.404   -0.698  76.936      94.414      171.51      242.03      276.11      279.84    
  254     0.000    0.220   -0.367   -0.735  74.907      96.811      174.14      241.60      274.74      279.92    
  255     0.000    0.257   -0.331   -0.771  73.142      99.950      176.64      240.18      273.48      280.15    
  256     0.000    0.294   -0.294   -0.808  73.078      102.67      179.17      237.80      272.66      280.02    
  257     0.000    0.331   -0.257   -0.845  75.151      104.63      181.80      234.54      272.21      279.38    
  258     0.000    0.367   -0.220   -0.882  79.065      105.88      184.49      230.45      271.98      278.28    
  259     0.000    0.404   -0.184   -0.918  84.130      106.64      187.14      225.61      271.83      276.88    
  260     0.000    0.441   -0.147   -0.955  89.563      107.10      189.66      220.23      271.70      275.40    
  261     0.000    0.477   -0.110   -0.992  94.663      107.27      192.11      214.72      271.56      274.02    
  262     0.000    0.514   -0.073   -1.028  98.890      107.01      194.72      209.58      271.45      272.91    
  263     0.000    0.551   -0.037   -1.065  101.95      106.00      197.85      205.23      271.44      272.14    
  264     0.000    0.588   -0.000   -1.102  103.87      103.87      201.85      201.85      271.67      271.67    
  265     0.000    0.624    0.037   -1.139  100.39      104.89      199.27      206.86      271.40      272.26    
  266     0.000    0.661    0.073   -1.175  95.691      105.29      197.11      212.71      271.26      273.21    
  267     0.000    0.698    0.110   -1.212  90.227      105.29      194.94      218.93      271.19      274.45    
  268     0.000    0.735    0.147   -1.249  84.622      105.03      192.44      224.98      271.16      275.79    
  269     0.000    0.771    0.184   -1.286  79.585      104.59      189.43      230.38      271.17      277.05    
  270     0.000    0.808    0.220   -1.322  75.850      103.94      185.88      234.86      271.26      278.05    
  271     0.000   -0.220   -0.882   -0.220  74.425      100.08      188.05      239.38      270.80      277.15    
  272     0.000   -0.184   -0.845   -0.257  75.120      99.392      182.76      241.87      271.14      277.28    
  273     0.000   -0.147   -0.808   -0.294  77.782      98.379      177.13      243.20      271.90      277.10    
  274     0.000   -0.110   -0.771   -0.331  81.399      97.131      171.63      243.45      273.21      276.77    
  275     0.000   -0.073   -0.735   -0.367  84.004      96.523      166.82      242.84      274.83      276.73    
  276     0.000   -0.037   -0.698   -0.404  83.404      97.831      163.27      241.79      275.33      278.31    
  277     0.000    0.000   -0.661   -0.441  80.336      99.832      161.46      240.75      275.26      280.69    
  278     0.000    0.037   -0.624   -0.477  76.674      100.75      161.55      240.09      275.32      282.80    
  279     0.000    0.073   -0.588   -0.514  73.640      99.979      163.34      239.98      275.63      284.17    
  280     0.000    0.110   -0.551   -0.551  71.993      97.654      166.30      240.42      276.17      284.56    
  281     0.000    0.147   -0.514   -0.588  71.959      94.312      169.81      241.17      276.89      283.95    
  282     0.000    0.184   -0.477   -0.624  72.982      91.008      173.24      241.89      277.58      282.67    
  283     0.000    0.220   -0.441   -0.661  73.497      89.589      176.12      242.15      277.71      281.49    
  284     0.000    0.257   -0.404   -0.698  72.418      91.341      178.22      241.61      276.72      281.29    
